     3  22  -.304462E+01  -.240000E+01  0.308070E+01  0.210208E+01  -.154533E+00  -.123187E+01  0.250502E+04
     3  23  -.219118E+01  -.174290E+01  0.250678E+01  0.240000E+01  -.220000E+01  -.239704E+01  0.132511E+04
     3  24  -.166715E+01  -.203994E+01  0.250365E+01  0.240000E+01  -.176877E+01  -.270000E+01  0.393055E+03
     3  25  -.337659E+01  -.139565E+01  0.241216E+01  0.199396E+01  -.951193E+00  -.117849E+01  0.486687E+04
     3  26  -.264413E+01  -.229281E+01  0.221161E+01  0.205299E+01  -.189600E+00  -.126744E+01  0.347020E+04
     3  27  -.834388E+00  -.175162E+01  0.281781E+01  0.206128E+01  -.694215E+00  -.270000E+01  0.958852E+04
     3  28  -.311905E+01  -.108974E+01  0.181092E+01  0.181075E+01  -.631056E+00  -.110000E+01  0.186406E+05
     3  29  -.217418E+01  -.152091E+01  0.330000E+01  0.240000E+01  -.182579E+01  -.270000E+01  0.144241E+05
     3  30  -.218331E+01  -.199049E+01  0.222999E+01  0.920680E+00  -.706254E+00  -.270000E+01  0.396716E+04
     3  31  -.208858E+01  -.240000E+01  0.261730E+01  0.234557E+01  -.198798E+01  0.265239E+00  0.148346E+05
     3  32  -.300139E+01  -.200273E+01  0.289508E+01  0.152877E+01  -.193295E+01  -.185097E+01  0.346469E+05
     3  33  -.128186E+01  -.227986E+01  0.261305E+01  0.225496E+01  -.175030E+01  -.141224E+01  0.251468E+04
     3  34  -.313367E+01  -.240000E+01  0.312486E+01  0.240000E+01  -.498910E+00  0.500000E+00  0.871784E+08
     3  35  -.800000E+00  -.240000E+01  0.249255E+01  0.140423E+01  -.100000E+00  -.264213E+01  0.898879E+04
     3  36  -.190425E+01  -.103155E+01  0.257841E+01  0.214725E+01  -.213103E+01  -.978637E+00  0.239861E+05
     3  37  -.251771E+01  -.191763E+01  0.197833E+01  0.181155E+01  -.200707E+01  -.259625E+01  0.150579E+04
     3  38  -.283996E+01  -.156698E+01  0.321755E+01  0.240000E+01  -.862011E+00  -.107787E+01  0.141965E+05
     3  39  -.326684E+01  -.170000E+01  0.175000E+01  0.165191E+01  -.186509E+01  0.259025E+00  0.220002E+04
     3  40  -.142535E+01  -.240000E+01  0.244352E+01  0.240000E+01  -.219283E+01  -.215708E+01  0.792283E+03
     3  41  -.325409E+01  -.170021E+01  0.175000E+01  0.167580E+01  -.171953E+01  -.110000E+01  0.261391E+04
     3  42  -.244580E+01  -.145344E+01  0.237158E+01  0.159656E+01  -.215373E+01  -.124438E+01  0.600321E+04
     3  43  -.267054E+01  -.240000E+01  0.212285E+01  0.240000E+01  -.220000E+01  -.129225E+01  0.199987E+04
     3  44  -.247574E+01  -.212317E+01  0.280555E+01  0.732481E+00  -.130220E+01  -.142030E+01  0.271668E+05
     3  45  -.271844E+01  -.180601E+01  0.252500E+01  0.240000E+01  -.888802E+00  -.861867E+00  0.156678E+04
     3  46  -.201786E+01  -.240000E+01  0.241053E+01  0.214364E+01  -.324956E+00  -.227558E+01  0.279392E+04
     3  47  -.145013E+01  -.240000E+01  0.234918E+01  0.240000E+01  -.180313E+01  -.130390E+01  0.689518E+03
     3  48  -.275048E+01  -.233770E+01  0.186414E+01  0.178317E+01  -.171331E+01  -.116665E+01  0.210904E+04
